NODE,X-COORD,Y-COORD,FLOODWAVE_ARRIVAL_TIME,FLOODTIME,TIME_TO_PEAK,DEFLOOD_TIME,MAX_WSEL
45029,664030.359,959505.000,0.00,0.00,1.03,0.00,1423.72
45030,664030.359,959475.000,0.00,0.00,1.05,0.00,1423.70
45031,664030.359,959445.000,0.00,0.00,0.97,0.00,1423.66
45032,664030.359,959415.000,0.00,0.00,0.98,0.00,1423.57
45033,664030.359,959385.000,0.00,0.00,0.94,0.00,1423.24
45034,664030.359,959355.000,0.00,0.00,0.95,0.00,1423.19
45035,664030.359,959325.000,0.00,0.00,0.00,0.00,0.00
45036,664030.359,959295.000,0.00,0.00,1.02,0.00,1423.30
45037,664030.359,959265.000,0.00,0.00,0.00,0.00,0.00
45038,664030.359,959235.000,0.00,0.00,0.00,0.00,0.00
45039,664030.359,959205.000,0.00,0.00,0.00,0.00,0.00
45040,664030.359,959175.000,0.00,0.00,0.00,0.00,0.00
45041,664030.359,959145.000,0.00,0.00,1.14,0.00,1421.63
45042,664030.359,959115.000,0.00,0.00,1.11,0.00,1421.99
45043,664030.359,959085.000,0.00,0.00,1.04,0.00,1423.34
45044,664030.359,959055.000,0.00,0.00,0.81,0.00,1423.00
45045,664030.359,959025.000,0.00,0.00,0.00,0.00,0.00
45046,664030.359,958995.000,0.00,0.00,0.00,0.00,0.00
45047,664030.359,958965.000,0.00,0.00,0.00,0.00,0.00
45048,664030.359,958935.000,0.00,0.00,0.00,0.00,0.00
45049,664030.359,958905.000,0.00,0.00,0.00,0.00,0.00
45050,664030.359,958875.000,0.00,0.00,1.14,0.00,1420.74
45051,664030.359,958845.000,0.00,0.00,0.00,0.00,0.00
45052,664030.359,958815.000,0.00,0.00,0.00,0.00,0.00
45053,664030.359,958785.000,0.00,0.00,0.00,0.00,0.00
45054,664030.359,958755.000,0.00,0.00,0.00,0.00,0.00
45055,664030.359,958725.000,0.00,0.00,1.14,0.00,1420.56
45056,664030.359,958695.000,0.00,0.00,0.00,0.00,0.00
45057,664030.359,958665.000,0.00,0.00,0.00,0.00,0.00
45058,664030.359,958635.000,0.00,0.00,0.00,0.00,0.00
45059,664030.359,958605.000,0.00,0.00,0.00,0.00,0.00
45060,664030.359,958575.000,0.00,0.00,1.14,0.00,1419.96
45061,664030.359,958545.000,0.00,0.00,1.14,0.00,1419.92
45062,664030.359,958515.000,0.00,0.00,0.00,0.00,0.00
45063,664030.359,958485.000,0.00,0.00,0.00,0.00,0.00
45064,664030.359,958455.000,0.00,0.00,0.00,0.00,0.00
45065,664030.359,958425.000,0.00,0.00,0.00,0.00,0.00
45066,664030.359,958395.000,0.00,0.00,1.14,0.00,1420.04
45067,664030.359,958365.000,0.00,0.00,1.14,0.00,1419.83
45068,664030.359,958335.000,0.00,0.00,0.00,0.00,0.00
45069,664030.359,958305.000,0.00,0.00,0.00,0.00,0.00
45070,664030.359,958275.000,0.00,0.00,0.00,0.00,0.00
45071,664030.359,958245.000,0.00,0.00,0.00,0.00,0.00
45072,664030.359,958215.000,0.00,0.00,0.00,0.00,0.00
45073,664030.359,958185.000,0.00,0.00,0.00,0.00,0.00
45074,664030.359,958155.000,0.00,0.00,0.00,0.00,0.00
45075,664030.359,958125.000,0.00,0.00,1.14,0.00,1419.31
45076,664030.359,958095.000,0.00,0.00,0.88,0.00,1419.50
45077,664030.359,958065.000,0.00,0.00,0.00,0.00,0.00
45078,664030.359,958035.000,0.00,0.00,0.00,0.00,0.00
45079,664030.359,958005.000,0.00,0.00,0.00,0.00,0.00
45080,664030.359,957975.000,0.00,0.00,0.00,0.00,0.00
45081,664030.359,957945.000,0.00,0.00,0.00,0.00,0.00
45082,664030.359,957915.000,0.00,0.00,1.14,0.00,1419.03
45083,664030.359,957885.000,0.00,0.00,1.06,0.00,1419.13
45084,664030.359,957855.000,0.00,0.00,0.00,0.00,0.00
45085,664030.359,957825.000,0.00,0.00,0.00,0.00,0.00
45086,664030.359,957795.000,0.00,0.00,0.00,0.00,0.00
45087,664030.359,957765.000,0.00,0.00,0.00,0.00,0.00
45088,664030.359,957735.000,0.00,0.00,0.00,0.00,0.00
45089,664030.359,957705.000,0.00,0.00,0.00,0.00,0.00
45090,664030.359,957675.000,0.00,0.00,0.00,0.00,0.00
45091,664030.359,957645.000,0.00,0.00,0.00,0.00,1417.38
45092,664030.359,957615.000,0.00,0.00,0.00,0.00,1409.79
45093,664030.359,957585.000,0.19,0.00,1.10,0.00,0.00
45094,664030.359,957555.000,0.00,0.00,0.00,0.00,0.00
45095,664030.359,957525.000,0.00,0.00,0.00,0.00,0.00
45096,664030.359,957495.000,0.00,0.00,0.00,0.00,0.00
45097,664030.359,957465.000,0.00,0.00,0.00,0.00,0.00
45098,664030.359,957435.000,0.00,0.00,0.00,0.00,0.00
45099,664030.359,957405.000,0.00,0.00,0.00,0.00,0.00
45100,664030.359,957375.000,0.00,0.00,0.00,0.00,0.00
45101,664060.359,963885.000,0.00,0.00,0.00,0.00,0.00
45102,664060.359,963855.000,0.00,0.00,0.00,0.00,0.00
45103,664060.359,963825.000,0.00,0.00,1.14,0.00,1445.63
45104,664060.359,963795.000,0.00,0.00,0.00,0.00,0.00
45105,664060.359,963765.000,0.00,0.00,0.00,0.00,0.00
45106,664060.359,963735.000,0.00,0.00,1.14,0.00,1445.19
45107,664060.359,963705.000,0.00,0.00,0.00,0.00,0.00
45108,664060.359,963675.000,0.00,0.00,0.00,0.00,0.00
45109,664060.359,963645.000,0.00,0.00,0.00,0.00,0.00
45110,664060.359,963615.000,0.00,0.00,0.00,0.00,0.00
45111,664060.359,963585.000,0.00,0.00,0.00,0.00,0.00
45112,664060.359,963555.000,0.00,0.00,0.00,0.00,0.00
45113,664060.359,963525.000,0.00,0.00,0.00,0.00,0.00
45114,664060.359,963495.000,0.00,0.00,0.00,0.00,0.00
45115,664060.359,963465.000,0.00,0.00,0.00,0.00,0.00
45116,664060.359,963435.000,0.00,0.00,0.00,0.00,0.00
45117,664060.359,963405.000,0.00,0.00,0.00,0.00,0.00
45118,664060.359,963375.000,0.00,0.00,0.00,0.00,0.00
45119,664060.359,963345.000,0.00,0.00,0.00,0.00,0.00
45120,664060.359,963315.000,0.00,0.00,0.00,0.00,0.00
45121,664060.359,963285.000,0.00,0.00,0.00,0.00,0.00
45122,664060.359,963255.000,0.00,0.00,0.00,0.00,0.00
45123,664060.359,963225.000,0.00,0.00,0.00,0.00,0.00
45124,664060.359,963195.000,0.00,0.00,0.00,0.00,0.00
45125,664060.359,963165.000,0.00,0.00,0.00,0.00,0.00
45126,664060.359,963135.000,0.00,0.00,0.00,0.00,0.00
45127,664060.359,963105.000,0.00,0.00,0.00,0.00,0.00
45128,664060.359,963075.000,0.00,0.00,0.00,0.00,0.00
45129,664060.359,963045.000,0.00,0.00,0.00,0.00,0.00
45130,664060.359,963015.000,0.00,0.00,0.00,0.00,0.00
45131,664060.359,962985.000,0.00,0.00,0.00,0.00,0.00
45132,664060.359,962955.000,0.00,0.00,0.00,0.00,0.00
45133,664060.359,962925.000,0.00,0.00,0.00,0.00,0.00
45134,664060.359,962895.000,0.00,0.00,0.00,0.00,0.00
45135,664060.359,962865.000,0.00,0.00,0.00,0.00,0.00
45136,664060.359,962835.000,0.00,0.00,0.00,0.00,0.00
45137,664060.359,962805.000,0.00,0.00,0.00,0.00,0.00
45138,664060.359,962775.000,0.00,0.00,0.00,0.00,0.00
45139,664060.359,962745.000,0.00,0.00,0.00,0.00,0.00
45140,664060.359,962715.000,0.00,0.00,0.00,0.00,0.00
45141,664060.359,962685.000,0.00,0.00,0.00,0.00,0.00
45142,664060.359,962655.000,0.00,0.00,0.00,0.00,0.00
45143,664060.359,962625.000,0.00,0.00,0.00,0.00,0.00
45144,664060.359,962595.000,0.00,0.00,0.00,0.00,0.00
45145,664060.359,962565.000,0.00,0.00,0.00,0.00,0.00
45146,664060.359,962535.000,0.00,0.00,0.00,0.00,0.00
45147,664060.359,962505.000,0.00,0.00,0.00,0.00,0.00
45148,664060.359,962475.000,0.00,0.00,0.00,0.00,0.00
45149,664060.359,962445.000,0.00,0.00,0.00,0.00,0.00
45150,664060.359,962415.000,0.00,0.00,0.00,0.00,0.00
45151,664060.359,962385.000,0.00,0.00,1.13,0.00,1440.47
45152,664060.359,962355.000,0.00,0.00,1.14,0.00,1440.16
45153,664060.359,962325.000,0.00,0.00,0.00,0.00,0.00
45154,664060.359,962295.000,0.00,0.00,0.00,0.00,0.00
45155,664060.359,962265.000,0.00,0.00,0.00,0.00,0.00
45156,664060.359,962235.000,0.00,0.00,0.00,0.00,0.00
45157,664060.359,962205.000,0.00,0.00,0.00,0.00,0.00
45158,664060.359,962175.000,0.00,0.00,0.00,0.00,0.00
45159,664060.359,962145.000,0.00,0.00,0.00,0.00,0.00
45160,664060.359,962115.000,0.00,0.00,0.00,0.00,0.00
45161,664060.359,962085.000,0.00,0.00,0.00,0.00,0.00
45162,664060.359,962055.000,0.00,0.00,0.00,0.00,0.00
45163,664060.359,962025.000,0.00,0.00,0.00,0.00,0.00
45164,664060.359,961995.000,0.00,0.00,0.00,0.00,0.00
45165,664060.359,961965.000,0.00,0.00,0.00,0.00,0.00
45166,664060.359,961935.000,0.00,0.00,0.00,0.00,0.00
45167,664060.359,961905.000,0.00,0.00,0.00,0.00,0.00
45168,664060.359,961875.000,0.00,0.00,0.00,0.00,0.00
45169,664060.359,961845.000,0.00,0.00,0.00,0.00,0.00
45170,664060.359,961815.000,0.00,0.00,0.00,0.00,0.00
45171,664060.359,961785.000,0.00,0.00,0.00,0.00,0.00
45172,664060.359,961755.000,0.00,0.00,0.00,0.00,0.00
45173,664060.359,961725.000,0.00,0.00,0.00,0.00,0.00
45174,664060.359,961695.000,0.00,0.00,0.00,0.00,0.00
45175,664060.359,961665.000,0.00,0.00,0.00,0.00,0.00
45176,664060.359,961635.000,0.00,0.00,0.00,0.00,0.00
45177,664060.359,961605.000,0.00,0.00,0.00,0.00,0.00
45178,664060.359,961575.000,0.00,0.00,0.00,0.00,0.00
45179,664060.359,961545.000,0.00,0.00,0.00,0.00,0.00
45180,664060.359,961515.000,0.00,0.00,0.00,0.00,0.00
45181,664060.359,961485.000,0.00,0.00,0.00,0.00,0.00
45182,664060.359,961455.000,0.00,0.00,0.00,0.00,0.00
45183,664060.359,961425.000,0.00,0.00,0.00,0.00,0.00
45184,664060.359,961395.000,0.00,0.00,0.00,0.00,0.00
45185,664060.359,961365.000,0.00,0.00,0.00,0.00,0.00
45186,664060.359,961335.000,0.00,0.00,0.00,0.00,0.00
45187,664060.359,961305.000,0.00,0.00,0.00,0.00,0.00
45188,664060.359,961275.000,0.00,0.00,0.00,0.00,0.00
45189,664060.359,961245.000,0.00,0.00,0.00,0.00,0.00
45190,664060.359,961215.000,0.00,0.00,0.00,0.00,0.00
45191,664060.359,961185.000,0.00,0.00,0.00,0.00,0.00
45192,664060.359,961155.000,0.00,0.00,1.14,0.00,1433.07
45193,664060.359,961125.000,0.00,0.00,1.14,0.00,1432.78
45194,664060.359,961095.000,0.00,0.00,1.14,0.00,1432.46
45195,664060.359,961065.000,0.00,0.00,1.14,0.00,1432.24
45196,664060.359,961035.000,0.00,0.00,0.00,0.00,0.00
45197,664060.359,961005.000,0.00,0.00,0.00,0.00,0.00
45198,664060.359,960975.000,0.00,0.00,0.00,0.00,0.00
45199,664060.359,960945.000,0.00,0.00,0.00,0.00,0.00
45200,664060.359,960915.000,0.00,0.00,0.00,0.00,0.00
45201,664060.359,960885.000,0.00,0.00,1.14,0.00,1431.55
45202,664060.359,960855.000,0.00,0.00,0.00,0.00,0.00
45203,664060.359,960825.000,0.00,0.00,1.11,0.00,1432.45
45204,664060.359,960795.000,0.00,0.00,0.00,0.00,0.00
45205,664060.359,960765.000,0.00,0.00,1.14,0.00,1431.11
45206,664060.359,960735.000,0.00,0.00,0.00,0.00,0.00
45207,664060.359,960705.000,0.00,0.00,0.00,0.00,0.00
45208,664060.359,960675.000,0.00,0.00,0.00,0.00,0.00
45209,664060.359,960645.000,0.00,0.00,0.00,0.00,0.00
45210,664060.359,960615.000,0.00,0.00,0.00,0.00,0.00
45211,664060.359,960585.000,0.00,0.00,0.00,0.00,0.00
45212,664060.359,960555.000,0.00,0.00,0.00,0.00,0.00
45213,664060.359,960525.000,0.00,0.00,0.00,0.00,0.00
45214,664060.359,960495.000,0.00,0.00,0.00,0.00,0.00
45215,664060.359,960465.000,0.00,0.00,0.00,0.00,0.00
45216,664060.359,960435.000,0.00,0.00,0.00,0.00,0.00
45217,664060.359,960405.000,0.00,0.00,0.00,0.00,0.00
45218,664060.359,960375.000,0.00,0.00,0.00,0.00,0.00
45219,664060.359,960345.000,0.00,0.00,0.00,0.00,0.00
45220,664060.359,960315.000,0.00,0.00,0.00,0.00,0.00
45221,664060.359,960285.000,0.00,0.00,0.00,0.00,0.00
45222,664060.359,960255.000,0.00,0.00,0.00,0.00,0.00
45223,664060.359,960225.000,0.00,0.00,0.00,0.00,0.00
45224,664060.359,960195.000,0.00,0.00,0.00,0.00,0.00
45225,664060.359,960165.000,0.00,0.00,1.13,0.00,1428.43
45226,664060.359,960135.000,0.00,0.00,1.13,0.00,1428.21
45227,664060.359,960105.000,0.00,0.00,0.00,0.00,0.00
45228,664060.359,960075.000,0.00,0.00,0.00,0.00,0.00
45229,664060.359,960045.000,0.00,0.00,0.00,0.00,0.00
45230,664060.359,960015.000,0.00,0.00,0.00,0.00,0.00
45231,664060.359,959985.000,0.00,0.00,0.00,0.00,0.00
45232,664060.359,959955.000,0.00,0.00,0.00,0.00,0.00
45233,664060.359,959925.000,0.00,0.00,0.00,0.00,0.00
45234,664060.359,959895.000,0.00,0.00,0.00,0.00,0.00
45235,664060.359,959865.000,0.00,0.00,0.91,0.00,1427.56
45236,664060.359,959835.000,0.00,0.00,0.00,0.00,0.00
45237,664060.359,959805.000,0.00,0.00,0.00,0.00,0.00
45238,664060.359,959775.000,0.00,0.00,0.00,0.00,0.00
45239,664060.359,959745.000,0.00,0.00,1.14,0.00,1425.65
45240,664060.359,959715.000,0.00,0.00,1.06,0.00,1425.48
45241,664060.359,959685.000,0.00,0.00,0.00,0.00,0.00
45242,664060.359,959655.000,0.00,0.00,0.00,0.00,0.00
45243,664060.359,959625.000,0.00,0.00,1.14,0.00,1423.51
45244,664060.359,959595.000,0.00,0.00,1.14,0.00,1423.34
45245,664060.359,959565.000,0.00,0.00,1.14,0.00,1423.25
45246,664060.359,959535.000,0.00,0.00,1.14,0.00,1423.15
45247,664060.359,959505.000,0.00,0.00,1.14,0.00,1423.06
45248,664060.359,959475.000,0.00,0.00,1.14,0.00,1422.97
45249,664060.359,959445.000,0.00,0.00,1.14,0.00,1422.84
45250,664060.359,959415.000,0.00,0.00,1.14,0.00,1422.72
45251,664060.359,959385.000,0.00,0.00,1.14,0.00,1422.68
45252,664060.359,959355.000,0.00,0.00,1.14,0.00,1422.58
45253,664060.359,959325.000,0.00,0.00,1.14,0.00,1422.53
45254,664060.359,959295.000,0.00,0.00,1.14,0.00,1422.41
45255,664060.359,959265.000,0.00,0.00,1.14,0.00,1422.26
45256,664060.359,959235.000,0.00,0.00,0.00,0.00,0.00
45257,664060.359,959205.000,0.00,0.00,0.00,0.00,0.00
45258,664060.359,959175.000,0.00,0.00,0.00,0.00,0.00
45259,664060.359,959145.000,0.00,0.00,1.14,0.00,1421.69
45260,664060.359,959115.000,0.00,0.00,1.08,0.00,1422.06
45261,664060.359,959085.000,0.00,0.00,0.75,0.00,1423.23
45262,664060.359,959055.000,0.00,0.00,0.00,0.00,0.00
45263,664060.359,959025.000,0.00,0.00,0.00,0.00,0.00
45264,664060.359,958995.000,0.00,0.00,0.00,0.00,0.00
45265,664060.359,958965.000,0.00,0.00,0.00,0.00,0.00
45266,664060.359,958935.000,0.00,0.00,0.00,0.00,0.00
45267,664060.359,958905.000,0.00,0.00,0.00,0.00,0.00
45268,664060.359,958875.000,0.00,0.00,0.00,0.00,0.00
45269,664060.359,958845.000,0.00,0.00,0.00,0.00,0.00
45270,664060.359,958815.000,0.00,0.00,0.00,0.00,0.00
45271,664060.359,958785.000,0.00,0.00,0.00,0.00,0.00
45272,664060.359,958755.000,0.00,0.00,0.00,0.00,0.00
45273,664060.359,958725.000,0.00,0.00,1.14,0.00,1420.57
45274,664060.359,958695.000,0.00,0.00,0.00,0.00,0.00
45275,664060.359,958665.000,0.00,0.00,0.00,0.00,0.00
45276,664060.359,958635.000,0.00,0.00,0.00,0.00,0.00
45277,664060.359,958605.000,0.00,0.00,0.00,0.00,0.00
45278,664060.359,958575.000,0.00,0.00,1.14,0.00,1420.02
45279,664060.359,958545.000,0.00,0.00,0.00,0.00,0.00
45280,664060.359,958515.000,0.00,0.00,0.00,0.00,0.00
45281,664060.359,958485.000,0.00,0.00,0.00,0.00,0.00
45282,664060.359,958455.000,0.00,0.00,0.00,0.00,0.00
45283,664060.359,958425.000,0.00,0.00,0.00,0.00,0.00
45284,664060.359,958395.000,0.00,0.00,1.11,0.00,1420.16
45285,664060.359,958365.000,0.00,0.00,1.14,0.00,1419.99
45286,664060.359,958335.000,0.00,0.00,0.00,0.00,0.00
45287,664060.359,958305.000,0.00,0.00,0.00,0.00,0.00
45288,664060.359,958275.000,0.00,0.00,0.00,0.00,0.00
45289,664060.359,958245.000,0.00,0.00,0.00,0.00,0.00
45290,664060.359,958215.000,0.00,0.00,0.00,0.00,0.00
45291,664060.359,958185.000,0.00,0.00,0.00,0.00,0.00
45292,664060.359,958155.000,0.00,0.00,0.00,0.00,0.00
45293,664060.359,958125.000,0.00,0.00,1.14,0.00,1419.44
45294,664060.359,958095.000,0.00,0.00,0.91,0.00,1419.58
45295,664060.359,958065.000,0.00,0.00,1.13,0.00,1419.19
45296,664060.359,958035.000,0.00,0.00,1.14,0.00,1418.65
45297,664060.359,958005.000,0.00,0.00,0.00,0.00,0.00
45298,664060.359,957975.000,0.00,0.00,0.00,0.00,0.00
45299,664060.359,957945.000,0.00,0.00,0.00,0.00,0.00
45300,664060.359,957915.000,0.00,0.00,0.00,0.00,0.00
45301,664060.359,957885.000,0.00,0.00,0.00,0.00,0.00
45302,664060.359,957855.000,0.00,0.00,0.00,0.00,0.00
45303,664060.359,957825.000,0.00,0.00,0.00,0.00,0.00
45304,664060.359,957795.000,0.00,0.00,0.00,0.00,0.00
45305,664060.359,957765.000,0.00,0.00,0.00,0.00,0.00
45306,664060.359,957735.000,0.00,0.00,0.00,0.00,0.00
45307,664060.359,957705.000,0.00,0.00,0.00,0.00,0.00
45308,664060.359,957675.000,0.00,0.00,0.00,0.00,0.00
45309,664060.359,957645.000,0.00,0.00,0.00,0.00,1417.45
45310,664060.359,957615.000,0.00,0.00,0.00,0.00,1409.88
45311,664060.359,957585.000,0.18,0.00,1.10,0.00,0.00
45312,664060.359,957555.000,0.00,0.00,0.00,0.00,0.00
45313,664060.359,957525.000,0.00,0.00,0.00,0.00,0.00
45314,664060.359,957495.000,0.00,0.00,0.00,0.00,0.00
45315,664060.359,957465.000,0.00,0.00,0.00,0.00,0.00
45316,664060.359,957435.000,0.00,0.00,0.00,0.00,0.00
45317,664060.359,957405.000,0.00,0.00,0.00,0.00,0.00
45318,664060.359,957375.000,0.00,0.00,0.00,0.00,0.00
45319,664090.359,963885.000,0.00,0.00,0.00,0.00,0.00
45320,664090.359,963855.000,0.00,0.00,0.00,0.00,0.00
45321,664090.359,963825.000,0.00,0.00,0.00,0.00,0.00
45322,664090.359,963795.000,0.00,0.00,0.00,0.00,0.00
45323,664090.359,963765.000,0.00,0.00,0.00,0.00,0.00
45324,664090.359,963735.000,0.00,0.00,0.00,0.00,0.00
45325,664090.359,963705.000,0.00,0.00,0.00,0.00,0.00
45326,664090.359,963675.000,0.00,0.00,0.00,0.00,0.00
45327,664090.359,963645.000,0.00,0.00,0.00,0.00,0.00
45328,664090.359,963615.000,0.00,0.00,0.00,0.00,0.00
45329,664090.359,963585.000,0.00,0.00,0.00,0.00,0.00
45330,664090.359,963555.000,0.00,0.00,0.00,0.00,0.00
45331,664090.359,963525.000,0.00,0.00,0.00,0.00,0.00
45332,664090.359,963495.000,0.00,0.00,0.00,0.00,0.00
45333,664090.359,963465.000,0.00,0.00,0.00,0.00,0.00
45334,664090.359,963435.000,0.00,0.00,0.00,0.00,0.00
45335,664090.359,963405.000,0.00,0.00,0.00,0.00,0.00
45336,664090.359,963375.000,0.00,0.00,0.00,0.00,0.00
45337,664090.359,963345.000,0.00,0.00,0.00,0.00,0.00
45338,664090.359,963315.000,0.00,0.00,0.00,0.00,0.00
45339,664090.359,963285.000,0.00,0.00,0.00,0.00,0.00
45340,664090.359,963255.000,0.00,0.00,0.00,0.00,0.00
45341,664090.359,963225.000,0.00,0.00,0.00,0.00,0.00
45342,664090.359,963195.000,0.00,0.00,0.00,0.00,0.00
45343,664090.359,963165.000,0.00,0.00,0.00,0.00,0.00
45344,664090.359,963135.000,0.00,0.00,0.00,0.00,0.00
45345,664090.359,963105.000,0.00,0.00,0.00,0.00,0.00
45346,664090.359,963075.000,0.00,0.00,1.14,0.00,1443.20
45347,664090.359,963045.000,0.00,0.00,0.00,0.00,0.00
45348,664090.359,963015.000,0.00,0.00,0.00,0.00,0.00
45349,664090.359,962985.000,0.00,0.00,0.00,0.00,0.00
45350,664090.359,962955.000,0.00,0.00,0.00,0.00,0.00
45351,664090.359,962925.000,0.00,0.00,0.00,0.00,0.00
45352,664090.359,962895.000,0.00,0.00,1.14,0.00,1442.67
45353,664090.359,962865.000,0.00,0.00,1.14,0.00,1442.70
45354,664090.359,962835.000,0.00,0.00,1.14,0.00,1442.87
45355,664090.359,962805.000,0.00,0.00,0.00,0.00,0.00
45356,664090.359,962775.000,0.00,0.00,1.04,0.00,1442.94
45357,664090.359,962745.000,0.00,0.00,0.00,0.00,0.00
45358,664090.359,962715.000,0.00,0.00,0.00,0.00,0.00
45359,664090.359,962685.000,0.00,0.00,1.01,0.00,1442.38
45360,664090.359,962655.000,0.00,0.00,1.13,0.00,1442.07
45361,664090.359,962625.000,0.00,0.00,0.00,0.00,0.00
45362,664090.359,962595.000,0.00,0.00,0.00,0.00,0.00
45363,664090.359,962565.000,0.00,0.00,0.00,0.00,0.00
45364,664090.359,962535.000,0.00,0.00,0.00,0.00,0.00
45365,664090.359,962505.000,0.00,0.00,0.00,0.00,0.00
45366,664090.359,962475.000,0.00,0.00,0.00,0.00,0.00
45367,664090.359,962445.000,0.00,0.00,0.00,0.00,0.00
45368,664090.359,962415.000,0.00,0.00,0.00,0.00,0.00
45369,664090.359,962385.000,0.00,0.00,0.00,0.00,0.00
45370,664090.359,962355.000,0.00,0.00,1.14,0.00,1440.00
45371,664090.359,962325.000,0.00,0.00,0.00,0.00,0.00
45372,664090.359,962295.000,0.00,0.00,0.00,0.00,0.00
45373,664090.359,962265.000,0.00,0.00,0.00,0.00,0.00
45374,664090.359,962235.000,0.00,0.00,0.00,0.00,0.00
45375,664090.359,962205.000,0.00,0.00,0.00,0.00,0.00
45376,664090.359,962175.000,0.00,0.00,0.00,0.00,0.00
45377,664090.359,962145.000,0.00,0.00,0.00,0.00,0.00
45378,664090.359,962115.000,0.00,0.00,0.00,0.00,0.00
45379,664090.359,962085.000,0.00,0.00,0.00,0.00,0.00
45380,664090.359,962055.000,0.00,0.00,0.00,0.00,0.00
45381,664090.359,962025.000,0.00,0.00,0.00,0.00,0.00
45382,664090.359,961995.000,0.00,0.00,0.00,0.00,0.00
45383,664090.359,961965.000,0.00,0.00,0.00,0.00,0.00
45384,664090.359,961935.000,0.00,0.00,0.00,0.00,0.00
45385,664090.359,961905.000,0.00,0.00,0.00,0.00,0.00
45386,664090.359,961875.000,0.00,0.00,0.00,0.00,0.00
45387,664090.359,961845.000,0.00,0.00,0.00,0.00,0.00
45388,664090.359,961815.000,0.00,0.00,0.00,0.00,0.00
45389,664090.359,961785.000,0.00,0.00,0.00,0.00,0.00
45390,664090.359,961755.000,0.00,0.00,0.00,0.00,0.00
45391,664090.359,961725.000,0.00,0.00,0.00,0.00,0.00
45392,664090.359,961695.000,0.00,0.00,0.00,0.00,0.00
45393,664090.359,961665.000,0.00,0.00,0.00,0.00,0.00
45394,664090.359,961635.000,0.00,0.00,0.00,0.00,0.00
45395,664090.359,961605.000,0.00,0.00,0.00,0.00,0.00
45396,664090.359,961575.000,0.00,0.00,0.00,0.00,0.00
45397,664090.359,961545.000,0.00,0.00,0.00,0.00,0.00
45398,664090.359,961515.000,0.00,0.00,0.00,0.00,0.00
45399,664090.359,961485.000,0.00,0.00,0.96,0.00,1435.59
45400,664090.359,961455.000,0.00,0.00,1.14,0.00,1435.31
45401,664090.359,961425.000,0.00,0.00,0.00,0.00,0.00
45402,664090.359,961395.000,0.00,0.00,0.00,0.00,0.00
45403,664090.359,961365.000,0.00,0.00,0.00,0.00,0.00
45404,664090.359,961335.000,0.00,0.00,0.00,0.00,0.00
45405,664090.359,961305.000,0.00,0.00,0.00,0.00,0.00
45406,664090.359,961275.000,0.00,0.00,0.00,0.00,0.00
45407,664090.359,961245.000,0.00,0.00,0.00,0.00,0.00
45408,664090.359,961215.000,0.00,0.00,0.78,0.00,1434.00
45409,664090.359,961185.000,0.00,0.00,1.14,0.00,1433.52
45410,664090.359,961155.000,0.00,0.00,1.14,0.00,1433.07
45411,664090.359,961125.000,0.00,0.00,1.14,0.00,1432.91
45412,664090.359,961095.000,0.00,0.00,1.08,0.00,1432.80
45413,664090.359,961065.000,0.00,0.00,0.00,0.00,0.00
45414,664090.359,961035.000,0.00,0.00,1.14,0.00,1432.28
45415,664090.359,961005.000,0.00,0.00,1.14,0.00,1432.09
45416,664090.359,960975.000,0.00,0.00,1.14,0.00,1431.83
45417,664090.359,960945.000,0.00,0.00,1.14,0.00,1431.75
45418,664090.359,960915.000,0.00,0.00,1.13,0.00,1431.78
45419,664090.359,960885.000,0.00,0.00,1.14,0.00,1431.60
45420,664090.359,960855.000,0.00,0.00,0.00,0.00,0.00
45421,664090.359,960825.000,0.00,0.00,1.12,0.00,1432.50
45422,664090.359,960795.000,0.00,0.00,0.00,0.00,0.00
45423,664090.359,960765.000,0.00,0.00,1.14,0.00,1431.18
45424,664090.359,960735.000,0.00,0.00,0.00,0.00,0.00
45425,664090.359,960705.000,0.00,0.00,0.00,0.00,0.00
45426,664090.359,960675.000,0.00,0.00,0.00,0.00,0.00
45427,664090.359,960645.000,0.00,0.00,0.00,0.00,0.00
45428,664090.359,960615.000,0.00,0.00,0.00,0.00,0.00
45429,664090.359,960585.000,0.00,0.00,0.00,0.00,0.00
45430,664090.359,960555.000,0.00,0.00,0.00,0.00,0.00
45431,664090.359,960525.000,0.00,0.00,0.00,0.00,0.00
45432,664090.359,960495.000,0.00,0.00,0.00,0.00,0.00
45433,664090.359,960465.000,0.00,0.00,0.00,0.00,0.00
45434,664090.359,960435.000,0.00,0.00,0.00,0.00,0.00
45435,664090.359,960405.000,0.00,0.00,0.00,0.00,0.00
45436,664090.359,960375.000,0.00,0.00,0.00,0.00,0.00
45437,664090.359,960345.000,0.00,0.00,0.00,0.00,0.00
45438,664090.359,960315.000,0.00,0.00,0.00,0.00,0.00
45439,664090.359,960285.000,0.00,0.00,0.00,0.00,0.00
45440,664090.359,960255.000,0.00,0.00,0.00,0.00,0.00
45441,664090.359,960225.000,0.00,0.00,0.00,0.00,0.00
45442,664090.359,960195.000,0.00,0.00,0.00,0.00,0.00
45443,664090.359,960165.000,0.00,0.00,1.14,0.00,1428.70
45444,664090.359,960135.000,0.00,0.00,1.14,0.00,1428.31
45445,664090.359,960105.000,0.00,0.00,0.00,0.00,0.00
45446,664090.359,960075.000,0.00,0.00,0.00,0.00,0.00
45447,664090.359,960045.000,0.00,0.00,1.13,0.00,1428.35
